family,choices,depth,history,reverse,consumer,mode,counted,median_ns,min_ns,max_ns,requested_bytes,peak_excess,signal_limited
independent,3,0,False,False,all,birth,False,554210,528682,635635,660045,111446,False
independent,3,0,False,False,all,birth,True,639636,510448,742495,671361,111973,False
independent,3,0,False,False,all,birth-miss,False,581861,550079,613151,653801,111454,False
independent,3,0,False,False,all,birth-miss,True,624178,600037,1235883,665117,111981,False
independent,3,0,False,False,all,birth-miss-template,False,663107,651662,759052,712769,121635,False
independent,3,0,False,False,all,birth-miss-template,True,643467,554914,731918,723701,122162,False
independent,3,0,False,False,all,conditional,False,3673687,3326196,3847597,3337029,91109,False
independent,3,0,False,False,all,conditional,True,3587825,3265551,3803670,3348345,91636,False
independent,3,0,False,False,all,indexed,False,876254,708411,1207720,893045,130216,False
independent,3,0,False,False,all,indexed,True,862637,815390,954210,904361,130743,False
independent,3,0,False,False,all,native-indexed,False,710587,701513,784077,853717,126911,False
independent,3,0,False,False,all,native-indexed,True,775645,700883,786345,865033,127438,False
independent,3,0,False,False,all,native-scan,False,638590,601037,702452,719893,112230,False
independent,3,0,False,False,all,native-scan,True,661685,632579,951539,731209,112757,False
independent,3,0,False,False,all,scan,False,736471,579971,1071266,712917,112486,False
independent,3,0,False,False,all,scan,True,696209,663686,746929,724233,113013,False
independent,3,0,False,False,all,sealed-indexed,False,867854,845125,4290124,867139,130096,False
independent,3,0,False,False,all,sealed-indexed,True,851721,825674,951920,878455,130623,False
independent,3,0,False,False,all,sealed-scan,False,739271,712895,1073205,687011,112614,False
independent,3,0,False,False,all,sealed-scan,True,721392,681945,799001,698327,113141,False
independent,3,0,False,False,immediate,active-indexed,False,884627,802244,1037253,846997,115569,False
independent,3,0,False,False,immediate,active-indexed,True,937937,812585,1391231,858313,116096,False
independent,3,0,False,False,immediate,active-native-indexed,False,781602,728625,1047785,811541,115089,False
independent,3,0,False,False,immediate,active-native-indexed,True,909115,653054,1123427,822857,115616,False
independent,3,0,False,False,immediate,active-native-scan,False,767611,675672,954142,740757,107793,False
independent,3,0,False,False,immediate,active-native-scan,True,774130,636726,4538656,752073,108320,False
independent,3,0,False,False,immediate,active-scan,False,862588,752648,1199459,757749,107249,False
independent,3,0,False,False,immediate,active-scan,True,826672,777254,912697,769065,107776,False
independent,3,0,False,False,immediate,birth,False,641647,496361,834230,660045,79166,False
independent,3,0,False,False,immediate,birth,True,616240,562038,715132,671361,79693,False
independent,3,0,False,False,immediate,birth-miss,False,562082,470356,810707,653801,79174,False
independent,3,0,False,False,immediate,birth-miss,True,559162,504778,687876,665117,79701,False
independent,3,0,False,False,immediate,birth-miss-template,False,636645,618280,957182,712385,89355,False
independent,3,0,False,False,immediate,birth-miss-template,True,672076,631663,767513,723701,89882,False
independent,3,0,False,False,immediate,conditional,False,3784514,2930075,12290462,3337029,69773,False
independent,3,0,False,False,immediate,conditional,True,3421968,3197797,3882794,3348345,70300,False
independent,3,0,False,False,immediate,indexed,False,963961,772910,1255165,893045,110608,False
independent,3,0,False,False,immediate,indexed,True,961948,894986,1702296,904361,111135,False
independent,3,0,False,False,immediate,native-indexed,False,761790,698899,873231,853717,107303,False
independent,3,0,False,False,immediate,native-indexed,True,774224,714246,1074244,865033,107830,False
independent,3,0,False,False,immediate,native-scan,False,608157,583734,996478,719893,92622,False
independent,3,0,False,False,immediate,native-scan,True,705964,533787,4178748,731209,93149,False
independent,3,0,False,False,immediate,scan,False,670494,575741,1140473,712917,92878,False
independent,3,0,False,False,immediate,scan,True,671159,637384,3363616,724233,93405,False
independent,3,0,False,False,immediate,sealed-indexed,False,928187,803273,6391625,867139,110488,False
independent,3,0,False,False,immediate,sealed-indexed,True,920112,821487,1283353,878455,111015,False
independent,3,0,False,False,immediate,sealed-scan,False,644127,598000,1182576,687011,93006,False
independent,3,0,False,False,immediate,sealed-scan,True,681086,610740,1322878,698327,93533,False
independent,3,0,False,False,window,active-indexed,False,850141,800006,1039129,846997,128641,False
independent,3,0,False,False,window,active-indexed,True,890977,875574,1517814,858313,129168,False
independent,3,0,False,False,window,active-native-indexed,False,788106,754381,1000485,811541,128161,False
independent,3,0,False,False,window,active-native-indexed,True,817319,796618,825678,822857,128688,False
independent,3,0,False,False,window,active-native-scan,False,777313,719694,897560,740757,120865,False
independent,3,0,False,False,window,active-native-scan,True,779943,721503,812327,752073,121392,False
independent,3,0,False,False,window,active-scan,False,855324,743238,929240,757749,120321,False
independent,3,0,False,False,window,active-scan,True,823311,802191,936792,769065,120848,False
independent,3,0,False,False,window,birth,False,598007,551997,685527,660045,100686,False
independent,3,0,False,False,window,birth,True,617036,582793,668100,671361,101213,False
independent,3,0,False,False,window,birth-miss,False,591230,552075,767115,653801,100694,False
independent,3,0,False,False,window,birth-miss,True,628321,532353,685319,665117,101221,False
independent,3,0,False,False,window,birth-miss-template,False,693009,640227,826168,712769,110875,False
independent,3,0,False,False,window,birth-miss-template,True,674406,640654,794576,723701,111402,False
independent,3,0,False,False,window,conditional,False,3899350,3560934,3995871,3337029,83997,False
independent,3,0,False,False,window,conditional,True,3555884,3265499,3703897,3348345,84524,False
independent,3,0,False,False,window,indexed,False,901555,810153,1014551,893045,123680,False
independent,3,0,False,False,window,indexed,True,883835,841264,1026696,904361,124207,False
independent,3,0,False,False,window,native-indexed,False,760989,701608,779439,853717,120375,False
independent,3,0,False,False,window,native-indexed,True,794803,652928,910938,865033,120902,False
independent,3,0,False,False,window,native-scan,False,647763,618280,723368,719893,105694,False
independent,3,0,False,False,window,native-scan,True,660452,618448,711797,731209,106221,False
independent,3,0,False,False,window,scan,False,714061,693836,728759,712917,105950,False
independent,3,0,False,False,window,scan,True,756590,675466,829640,724233,106477,False
independent,3,0,False,False,window,sealed-indexed,False,901730,836784,1033905,867139,123560,False
independent,3,0,False,False,window,sealed-indexed,True,907555,824304,957218,878455,124087,False
independent,3,0,False,False,window,sealed-scan,False,715768,691600,801579,687011,106078,False
independent,3,0,False,False,window,sealed-scan,True,740935,659724,890587,698327,106605,False
independent,3,0,False,True,all,active-indexed,False,808277,758935,1035126,816181,129304,False
independent,3,0,False,True,all,active-indexed,True,816965,726247,1001223,827497,129831,False
independent,3,0,False,True,all,active-native-indexed,False,744526,674246,870510,792341,128319,False
independent,3,0,False,True,all,active-native-indexed,True,830886,721565,983434,803657,128846,False
independent,3,0,False,True,all,active-native-scan,False,653014,645408,851454,721557,119838,False
independent,3,0,False,True,all,active-native-scan,True,737790,691923,869743,732873,120365,False
independent,3,0,False,True,all,active-scan,False,828274,722444,3197549,728725,119990,False
independent,3,0,False,True,all,active-scan,True,719536,656673,1779441,740041,120517,False
independent,3,0,False,True,all,birth,False,620656,505440,697185,660045,111446,False
independent,3,0,False,True,all,birth,True,625793,562877,774726,671361,111973,False
independent,3,0,False,True,all,birth-miss,False,557626,550090,1151440,653801,111454,False
independent,3,0,False,True,all,birth-miss,True,599369,528957,1266495,665117,111981,False
independent,3,0,False,True,all,birth-miss-template,False,640083,612309,784920,712769,121635,False
independent,3,0,False,True,all,birth-miss-template,True,707325,621123,871540,723701,122162,False
independent,3,0,False,True,all,conditional,False,3449008,3276397,4390252,3337029,91107,False
independent,3,0,False,True,all,conditional,True,3661245,3420434,5825221,3348345,91634,False
independent,3,0,False,True,all,indexed,False,876649,732102,4827414,893045,130216,False
independent,3,0,False,True,all,indexed,True,864628,850379,2378701,904361,130743,False
independent,3,0,False,True,all,native-indexed,False,773592,658198,989591,853717,126911,False
independent,3,0,False,True,all,native-indexed,True,763235,731666,935489,865033,127438,False
independent,3,0,False,True,all,native-scan,False,719325,636577,1100850,719893,112230,False
independent,3,0,False,True,all,native-scan,True,637184,620970,783074,731209,112757,False
independent,3,0,False,True,all,scan,False,723847,678049,1018201,712917,112486,False
independent,3,0,False,True,all,scan,True,725760,650598,827253,724233,113013,False
independent,3,0,False,True,all,sealed-indexed,False,826547,686438,1054168,867139,130096,False
independent,3,0,False,True,all,sealed-indexed,True,851640,838158,1042058,878455,130623,False
independent,3,0,False,True,all,sealed-scan,False,734169,615737,923439,687011,112614,False
independent,3,0,False,True,all,sealed-scan,True,659280,635577,861447,698327,113141,False
independent,3,0,False,True,immediate,active-indexed,False,1055754,746617,1422858,816181,109696,False
independent,3,0,False,True,immediate,active-indexed,True,743546,717895,907436,827497,110223,False
independent,3,0,False,True,immediate,active-native-indexed,False,713743,672652,1015357,792341,108711,False
independent,3,0,False,True,immediate,active-native-indexed,True,804245,685168,951566,803657,109238,False
independent,3,0,False,True,immediate,active-native-scan,False,665678,652517,700101,721557,100230,False
independent,3,0,False,True,immediate,active-native-scan,True,663211,592330,731776,732873,100757,False
independent,3,0,False,True,immediate,active-scan,False,721627,621292,783680,728725,100382,False
independent,3,0,False,True,immediate,active-scan,True,688265,664175,753070,740041,100909,False
independent,3,0,False,True,immediate,birth,False,581744,514198,783876,660045,79166,False
independent,3,0,False,True,immediate,birth,True,589460,542424,602406,671361,79693,False
independent,3,0,False,True,immediate,birth-miss,False,573121,507958,812212,653801,79174,False
independent,3,0,False,True,immediate,birth-miss,True,598582,532859,1067094,665117,79701,False
independent,3,0,False,True,immediate,birth-miss-template,False,636539,575091,1263297,712193,89355,False
independent,3,0,False,True,immediate,birth-miss-template,True,657660,550456,842298,723701,89882,False
independent,3,0,False,True,immediate,conditional,False,3508673,3240361,3689121,3337029,69771,False
independent,3,0,False,True,immediate,conditional,True,3280729,3167614,4933867,3348345,70298,False
independent,3,0,False,True,immediate,indexed,False,883123,853507,1212346,893045,110608,False
independent,3,0,False,True,immediate,indexed,True,829651,771311,1035841,904361,111135,False
independent,3,0,False,True,immediate,native-indexed,False,720844,688014,732065,853717,107303,False
independent,3,0,False,True,immediate,native-indexed,True,714198,643700,769048,865033,107830,False
independent,3,0,False,True,immediate,native-scan,False,604873,572841,701458,719893,92622,False
independent,3,0,False,True,immediate,native-scan,True,625623,562483,894931,731209,93149,False
independent,3,0,False,True,immediate,scan,False,667312,659987,860579,712917,92878,False
independent,3,0,False,True,immediate,scan,True,701308,611772,722083,724233,93405,False
independent,3,0,False,True,immediate,sealed-indexed,False,839127,769282,1032359,867139,110488,False
independent,3,0,False,True,immediate,sealed-indexed,True,880250,787949,7500235,878455,111015,False
independent,3,0,False,True,immediate,sealed-scan,False,640999,565718,859437,687011,93006,False
independent,3,0,False,True,immediate,sealed-scan,True,679076,661592,826106,698327,93533,False
independent,3,0,False,True,window,active-indexed,False,812538,792381,998777,816181,122768,False
independent,3,0,False,True,window,active-indexed,True,840936,806033,919729,827497,123295,False
independent,3,0,False,True,window,active-native-indexed,False,748351,720091,973965,792341,121783,False
independent,3,0,False,True,window,active-native-indexed,True,803380,773234,1481716,803657,122310,False
independent,3,0,False,True,window,active-native-scan,False,712111,670144,892051,721557,113302,False
independent,3,0,False,True,window,active-native-scan,True,743285,649803,876054,732873,113829,False
independent,3,0,False,True,window,active-scan,False,750883,648707,932403,728725,113454,False
independent,3,0,False,True,window,active-scan,True,976824,681044,4614983,740041,113981,False
independent,3,0,False,True,window,birth,False,629077,562532,650685,660045,100686,False
independent,3,0,False,True,window,birth,True,631203,589023,692931,671361,101213,False
independent,3,0,False,True,window,birth-miss,False,581589,573392,742079,653801,100694,False
independent,3,0,False,True,window,birth-miss,True,634895,609991,668680,665117,101221,False
independent,3,0,False,True,window,birth-miss-template,False,805895,676699,958875,712769,110875,False
independent,3,0,False,True,window,birth-miss-template,True,708581,617250,1420664,723701,111402,False
independent,3,0,False,True,window,conditional,False,3498604,3382389,3951670,3337029,83995,False
independent,3,0,False,True,window,conditional,True,3610604,3358224,3732703,3348345,84522,False
independent,3,0,False,True,window,indexed,False,876399,820948,1061222,893045,123680,False
independent,3,0,False,True,window,indexed,True,908912,827955,981669,904361,124207,False
independent,3,0,False,True,window,native-indexed,False,724242,683186,1170862,853717,120375,False
independent,3,0,False,True,window,native-indexed,True,807328,723031,1484125,865033,120902,False
independent,3,0,False,True,window,native-scan,False,659040,580887,780337,719893,105694,False
independent,3,0,False,True,window,native-scan,True,688293,628930,785852,731209,106221,False
independent,3,0,False,True,window,scan,False,714133,647478,852643,712917,105950,False
independent,3,0,False,True,window,scan,True,699985,672191,801934,724233,106477,False
independent,3,0,False,True,window,sealed-indexed,False,859742,766822,1013148,867139,123560,False
independent,3,0,False,True,window,sealed-indexed,True,900308,790319,1441120,878455,124087,False
independent,3,0,False,True,window,sealed-scan,False,708181,657772,797267,687011,106078,False
independent,3,0,False,True,window,sealed-scan,True,722945,641060,861957,698327,106605,False
independent,3,0,True,False,all,active-indexed,False,1055223,922069,1280772,886169,136897,False
independent,3,0,True,False,all,active-indexed,True,1057604,959660,1155048,897629,137424,False
independent,3,0,True,False,all,active-native-indexed,False,990068,809670,1015659,841753,136417,False
independent,3,0,True,False,all,active-native-indexed,True,885542,855811,936703,853213,136944,False
independent,3,0,True,False,all,active-native-scan,False,793550,761944,994077,770969,129121,False
independent,3,0,True,False,all,active-native-scan,True,876305,781993,961721,782429,129648,False
independent,3,0,True,False,all,active-scan,False,961716,828924,1630708,796409,128577,False
independent,3,0,True,False,all,active-scan,True,883177,838435,1038647,807869,129104,False
independent,3,0,True,False,all,birth,False,618430,569932,904647,669923,114276,False
independent,3,0,True,False,all,birth,True,728538,612844,1221216,681383,114803,False
independent,3,0,True,False,all,birth-miss,False,579256,552414,675559,663679,114284,False
independent,3,0,True,False,all,birth-miss,True,653983,606747,717981,675139,114811,False
independent,3,0,True,False,all,birth-miss-template,False,674681,618984,735449,722455,124465,False
independent,3,0,True,False,all,birth-miss-template,True,789800,664938,881048,734107,124992,False
independent,3,0,True,False,all,conditional,False,4029763,3685956,4562655,3583845,94101,False
independent,3,0,True,False,all,conditional,True,4051996,3664915,7841545,3595305,94628,False
independent,3,0,True,False,all,indexed,False,983091,893943,1220285,959961,137766,False
independent,3,0,True,False,all,indexed,True,1001863,929010,4519454,971421,138293,False
independent,3,0,True,False,all,native-indexed,False,910244,763879,2049354,922169,135166,False
independent,3,0,True,False,all,native-indexed,True,849520,798883,977298,933629,135693,False
independent,3,0,True,False,all,native-scan,False,680744,625264,794151,788313,121206,False
independent,3,0,True,False,all,native-scan,True,710443,676929,812533,799773,121733,False
independent,3,0,True,False,all,scan,False,825763,668316,926271,779289,121350,False
independent,3,0,True,False,all,scan,True,808326,735102,940893,790749,121877,False
independent,3,0,True,False,all,sealed-indexed,False,953762,900530,1060286,930193,138350,False
independent,3,0,True,False,all,sealed-indexed,True,986096,916412,1136576,941653,138877,False
independent,3,0,True,False,all,sealed-scan,False,999276,716503,1126334,749521,121934,False
independent,3,0,True,False,all,sealed-scan,True,797215,726837,919727,760981,122461,False
independent,3,0,True,False,immediate,active-indexed,False,975174,940688,1331994,886169,116041,False
independent,3,0,True,False,immediate,active-indexed,True,992255,912303,1222114,897629,116568,False
independent,3,0,True,False,immediate,active-native-indexed,False,835862,827757,1166517,841753,115561,False
independent,3,0,True,False,immediate,active-native-indexed,True,856200,808492,1216735,853213,116088,False
independent,3,0,True,False,immediate,active-native-scan,False,809186,695252,1217245,770969,108265,False
independent,3,0,True,False,immediate,active-native-scan,True,856312,767763,1073230,782429,108792,False
independent,3,0,True,False,immediate,active-scan,False,905953,875381,1674390,796409,107721,False
independent,3,0,True,False,immediate,active-scan,True,865495,724120,903654,807869,108248,False
independent,3,0,True,False,immediate,birth,False,596732,548961,797894,669923,80172,False
independent,3,0,True,False,immediate,birth,True,631995,594337,668559,681383,80699,False
independent,3,0,True,False,immediate,birth-miss,False,578742,483119,628233,663679,80180,False
independent,3,0,True,False,immediate,birth-miss,True,643680,562429,759199,675139,80707,False
independent,3,0,True,False,immediate,birth-miss-template,False,647510,562220,1035230,722263,90361,False
independent,3,0,True,False,immediate,birth-miss-template,True,676201,665384,716567,733723,90888,False
independent,3,0,True,False,immediate,conditional,False,3924421,3756498,9450806,3583845,70941,False
independent,3,0,True,False,immediate,conditional,True,3765963,3541888,4195010,3595305,71468,False
independent,3,0,True,False,immediate,indexed,False,954840,926564,1119374,959961,116910,False
independent,3,0,True,False,immediate,indexed,True,981236,946301,1063855,971421,117437,False
independent,3,0,True,False,immediate,native-indexed,False,846813,787869,939117,922169,114310,False
independent,3,0,True,False,immediate,native-indexed,True,854186,805698,1712521,933629,114837,False
independent,3,0,True,False,immediate,native-scan,False,698530,667819,713632,788313,100350,False
independent,3,0,True,False,immediate,native-scan,True,728405,632054,1053283,799773,100877,False
independent,3,0,True,False,immediate,scan,False,812432,780600,928558,779289,100494,False
independent,3,0,True,False,immediate,scan,True,787932,753054,853993,790749,101021,False
independent,3,0,True,False,immediate,sealed-indexed,False,927184,911427,1025597,930193,117494,False
independent,3,0,True,False,immediate,sealed-indexed,True,884793,782825,1001971,941653,118021,False
independent,3,0,True,False,immediate,sealed-scan,False,751300,741930,826326,749521,101078,False
independent,3,0,True,False,immediate,sealed-scan,True,805688,769674,10259827,760981,101605,False
independent,3,0,True,False,window,active-indexed,False,930257,821800,1007680,886169,129945,False
independent,3,0,True,False,window,active-indexed,True,964073,865266,1074884,897629,130472,False
independent,3,0,True,False,window,active-native-indexed,False,823725,768529,899617,841753,129465,False
independent,3,0,True,False,window,active-native-indexed,True,898623,796838,913515,853213,129992,False
independent,3,0,True,False,window,active-native-scan,False,815682,787038,847573,770969,122169,False
independent,3,0,True,False,window,active-native-scan,True,825264,736273,1453375,782429,122696,False
independent,3,0,True,False,window,active-scan,False,921547,796988,958979,796409,121625,False
independent,3,0,True,False,window,active-scan,True,934108,893119,1762911,807869,122152,False
independent,3,0,True,False,window,birth,False,638183,576249,681243,669923,102908,False
independent,3,0,True,False,window,birth,True,637498,627792,712377,681383,103435,False
independent,3,0,True,False,window,birth-miss,False,607058,573649,651466,663679,102916,False
independent,3,0,True,False,window,birth-miss,True,650327,628886,671251,675139,103443,False
independent,3,0,True,False,window,birth-miss-template,False,602159,579413,788642,722455,113097,False
independent,3,0,True,False,window,birth-miss-template,True,709054,648520,791408,734107,113624,False
independent,3,0,True,False,window,conditional,False,3927517,3434187,4099212,3583845,86381,False
independent,3,0,True,False,window,conditional,True,3932570,3436498,4148774,3595305,86908,False
independent,3,0,True,False,window,indexed,False,970784,944148,1006078,959961,130814,False
independent,3,0,True,False,window,indexed,True,1000333,950862,1120144,971421,131341,False
independent,3,0,True,False,window,native-indexed,False,845563,771582,1105022,922169,128214,False
independent,3,0,True,False,window,native-indexed,True,883144,774223,934499,933629,128741,False
independent,3,0,True,False,window,native-scan,False,705851,614820,1101382,788313,114254,False
independent,3,0,True,False,window,native-scan,True,721918,701639,821846,799773,114781,False
independent,3,0,True,False,window,scan,False,823268,680591,859684,779289,114398,False
independent,3,0,True,False,window,scan,True,808093,710362,921381,790749,114925,False
independent,3,0,True,False,window,sealed-indexed,False,944806,864985,1005860,930193,131398,False
independent,3,0,True,False,window,sealed-indexed,True,923679,846625,1093930,941653,131925,False
independent,3,0,True,False,window,sealed-scan,False,776222,737460,849610,749521,114982,False
independent,3,0,True,False,window,sealed-scan,True,811641,745021,838721,760981,115509,False
independent,3,0,True,True,all,active-indexed,False,832099,760049,995373,842873,130972,False
independent,3,0,True,True,all,active-indexed,True,950004,857179,1362466,854333,131499,False
independent,3,0,True,True,all,active-native-indexed,False,920202,777357,7230070,811705,129987,False
independent,3,0,True,True,all,active-native-indexed,True,794903,745979,1241354,823165,130514,False
independent,3,0,True,True,all,active-native-scan,False,734743,664637,924092,740921,121506,False
independent,3,0,True,True,all,active-native-scan,True,805586,723887,922170,752381,122033,False
independent,3,0,True,True,all,active-scan,False,904378,755399,988039,754137,121658,False
independent,3,0,True,True,all,active-scan,True,804368,768874,967003,765597,122185,False
independent,3,0,True,True,all,birth,False,581863,505162,1158198,669923,114276,False
independent,3,0,True,True,all,birth,True,653779,584496,775356,681383,114803,False
independent,3,0,True,True,all,birth-miss,False,645922,565721,949834,663679,114284,False
independent,3,0,True,True,all,birth-miss,True,592294,576979,716378,675139,114811,False
independent,3,0,True,True,all,birth-miss-template,False,682068,622196,782021,722071,124465,False
independent,3,0,True,True,all,birth-miss-template,True,665499,559458,689684,733723,124992,False
independent,3,0,True,True,all,conditional,False,3720973,3562752,6604557,3583845,94099,False
independent,3,0,True,True,all,conditional,True,3628930,3295667,5222159,3595305,94626,False
independent,3,0,True,True,all,indexed,False,956218,893610,1298209,959961,137766,False
independent,3,0,True,True,all,indexed,True,920787,869668,1105834,971421,138293,False
independent,3,0,True,True,all,native-indexed,False,798131,732898,966481,922169,135166,False
independent,3,0,True,True,all,native-indexed,True,823045,794151,1019793,933629,135693,False
independent,3,0,True,True,all,native-scan,False,655252,612252,762585,788313,121206,False
independent,3,0,True,True,all,native-scan,True,680454,588783,814722,799773,121733,False
independent,3,0,True,True,all,scan,False,725410,633336,902097,779289,121350,False
independent,3,0,True,True,all,scan,True,805174,759674,1568904,790749,121877,False
independent,3,0,True,True,all,sealed-indexed,False,955139,885220,1050226,930193,138350,False
independent,3,0,True,True,all,sealed-indexed,True,894105,872099,1133354,941653,138877,False
independent,3,0,True,True,all,sealed-scan,False,746601,705174,888025,749521,121934,False
independent,3,0,True,True,all,sealed-scan,True,776080,752699,1427575,760981,122461,False
independent,3,0,True,True,immediate,active-indexed,False,839497,798352,945023,842873,110116,False
independent,3,0,True,True,immediate,active-indexed,True,882912,842980,974626,854333,110643,False
independent,3,0,True,True,immediate,active-native-indexed,False,870087,769771,1168742,811705,109131,False
independent,3,0,True,True,immediate,active-native-indexed,True,819214,776194,903366,823165,109658,False
independent,3,0,True,True,immediate,active-native-scan,False,776416,701039,824576,740921,100650,False
independent,3,0,True,True,immediate,active-native-scan,True,825288,730566,930318,752381,101177,False
independent,3,0,True,True,immediate,active-scan,False,822173,735811,913095,754137,100802,False
independent,3,0,True,True,immediate,active-scan,True,810169,767279,891270,765597,101329,False
independent,3,0,True,True,immediate,birth,False,642106,560518,995086,669923,80172,False
independent,3,0,True,True,immediate,birth,True,617004,611671,1326386,681383,80699,False
independent,3,0,True,True,immediate,birth-miss,False,570443,536016,636054,663679,80180,False
independent,3,0,True,True,immediate,birth-miss,True,617729,556893,650681,675139,80707,False
independent,3,0,True,True,immediate,birth-miss-template,False,629555,585803,734607,722263,90361,False
independent,3,0,True,True,immediate,birth-miss-template,True,720409,694593,774881,733915,90888,False
independent,3,0,True,True,immediate,conditional,False,3950722,3637786,4015162,3583845,70939,False
independent,3,0,True,True,immediate,conditional,True,3910176,3547493,4122078,3595305,71466,False
independent,3,0,True,True,immediate,indexed,False,943995,818238,1070836,959961,116910,False
independent,3,0,True,True,immediate,indexed,True,999011,942273,1213278,971421,117437,False
independent,3,0,True,True,immediate,native-indexed,False,886358,763639,1187807,922169,114310,False
independent,3,0,True,True,immediate,native-indexed,True,851912,824866,926336,933629,114837,False
independent,3,0,True,True,immediate,native-scan,False,714297,645814,774773,788313,100350,False
independent,3,0,True,True,immediate,native-scan,True,733767,687013,763019,799773,100877,False
independent,3,0,True,True,immediate,scan,False,817978,763456,875588,779289,100494,False
independent,3,0,True,True,immediate,scan,True,781806,761180,893296,790749,101021,False
independent,3,0,True,True,immediate,sealed-indexed,False,1000282,941358,1212481,930193,117494,False
independent,3,0,True,True,immediate,sealed-indexed,True,994212,969352,1533172,941653,118021,False
independent,3,0,True,True,immediate,sealed-scan,False,782607,689854,865654,749521,101078,False
independent,3,0,True,True,immediate,sealed-scan,True,854692,761287,890560,760981,101605,False
independent,3,0,True,True,window,active-indexed,False,930544,832485,1250206,842873,124020,False
independent,3,0,True,True,window,active-indexed,True,859409,853755,968159,854333,124547,False
independent,3,0,True,True,window,active-native-indexed,False,762643,710208,885867,811705,123035,False
independent,3,0,True,True,window,active-native-indexed,True,905126,797672,1238534,823165,123562,False
independent,3,0,True,True,window,active-native-scan,False,842858,735863,1084456,740921,114554,False
independent,3,0,True,True,window,active-native-scan,True,928060,753611,1085573,752381,115081,False
independent,3,0,True,True,window,active-scan,False,788784,751873,870863,754137,114706,False
independent,3,0,True,True,window,active-scan,True,859818,836751,1265830,765597,115233,False
independent,3,0,True,True,window,birth,False,645645,601113,892401,669923,102908,False
independent,3,0,True,True,window,birth,True,642757,595832,844987,681383,103435,False
independent,3,0,True,True,window,birth-miss,False,578259,463132,637802,663679,102916,False
independent,3,0,True,True,window,birth-miss,True,623448,574110,693471,675139,103443,False
independent,3,0,True,True,window,birth-miss-template,False,682048,524249,744855,722263,113097,False
independent,3,0,True,True,window,birth-miss-template,True,687897,581632,967050,733915,113624,False
independent,3,0,True,True,window,conditional,False,3926862,3633569,5404066,3583845,86379,False
independent,3,0,True,True,window,conditional,True,4237169,3298239,7071131,3595305,86906,False
independent,3,0,True,True,window,indexed,False,950791,872233,1436714,959961,130814,False
independent,3,0,True,True,window,indexed,True,1065395,916739,1376991,971421,131341,False
independent,3,0,True,True,window,native-indexed,False,783462,762109,915787,922169,128214,False
independent,3,0,True,True,window,native-indexed,True,840332,805437,844620,933629,128741,False
independent,3,0,True,True,window,native-scan,False,695401,594063,808253,788313,114254,False
independent,3,0,True,True,window,native-scan,True,728120,620923,884380,799773,114781,False
independent,3,0,True,True,window,scan,False,766167,721318,1701980,779289,114398,False
independent,3,0,True,True,window,scan,True,809289,758767,1196570,790749,114925,False
independent,3,0,True,True,window,sealed-indexed,False,942168,905568,3277357,930193,131398,False
independent,3,0,True,True,window,sealed-indexed,True,1056346,884451,2031487,941653,131925,False
independent,3,0,True,True,window,sealed-scan,False,808827,715715,1144598,749521,114982,False
independent,3,0,True,True,window,sealed-scan,True,785351,730499,1157404,760981,115509,False
independent,3,16,False,False,all,active-indexed,False,2036994,1994219,3681047,1974037,191745,False
independent,3,16,False,False,all,active-indexed,True,979521,862537,1549832,874889,135704,False
independent,3,16,False,False,all,active-native-indexed,False,1798513,1662304,1961696,1669653,181433,False
independent,3,16,False,False,all,active-native-indexed,True,839542,777015,1332108,839433,135224,False
independent,3,16,False,False,all,active-native-scan,False,1568727,1528872,3631371,1480085,174137,False
independent,3,16,False,False,all,active-native-scan,True,786903,709225,840483,768649,127928,False
independent,3,16,False,False,all,active-scan,False,1820248,1705684,2047054,1676405,173593,False
independent,3,16,False,False,all,active-scan,True,866991,790300,913039,785641,127384,False
independent,3,16,False,False,all,birth,False,3527916,3335774,3836498,2877977,207462,False
independent,3,16,False,False,all,birth,True,671120,637978,707818,687937,111973,False
independent,3,16,False,False,all,birth-miss,False,3271619,2982501,3384864,2762629,207494,False
independent,3,16,False,False,all,birth-miss,True,639258,595529,666773,681693,111981,False
independent,3,16,False,False,all,birth-miss-template,False,3288033,3010131,5415555,2842589,222587,False
independent,3,16,False,False,all,birth-miss-template,True,704565,668845,757146,740277,122162,False
independent,3,16,False,False,all,conditional,False,20407466,19402035,21365432,22898405,363024,False
independent,3,16,False,False,all,conditional,True,3646175,3534490,3830337,3364921,91636,False
independent,3,16,False,False,all,indexed,False,2211342,2027207,2396367,2251765,187457,False
independent,3,16,False,False,all,indexed,True,913583,878032,984092,920937,130743,False
independent,3,16,False,False,all,native-indexed,False,1569583,1537835,1727633,1932885,168310,False
independent,3,16,False,False,all,native-indexed,True,814577,799913,879809,881609,127438,False
independent,3,16,False,False,all,native-scan,False,1328399,1248304,1428867,1647509,153846,False
independent,3,16,False,False,all,native-scan,True,687086,657333,719095,747785,112757,False
independent,3,16,False,False,all,scan,False,1692189,1579881,1878851,1675349,154102,False
independent,3,16,False,False,all,scan,True,744083,706416,799084,740809,113013,False
independent,3,16,False,False,all,sealed-indexed,False,2193873,2097286,3760854,2155907,185129,False
independent,3,16,False,False,all,sealed-indexed,True,923802,874395,3970701,895031,130623,False
independent,3,16,False,False,all,sealed-scan,False,1606256,1505190,2955044,1579491,153126,False
independent,3,16,False,False,all,sealed-scan,True,742650,714741,748161,714903,113141,False
